District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Tumakuru,Kora PS,0008/2024,1,2024,1,2024-01-26 20:00:00.000,2024-01-27 06:00:00.000,2024-01-30 08:00:00.000,30/01/2024,Non Heinous,Pending Trial,Written,THEFT,Communication And Elec.Wire,13.49764,77.103487,IPC 1860 U/s: 379 ,SAGAR ASKI   (PSI),3142619,,165200093,"S No 19 Land.Kadasiddaiahanapalaya Village, S No 19 Land.Kadasiddaiahanapalaya Village",10 kms Towards East,BAET5,MAVUKERE,1,0,0,0,0,0,1,1,0,1,2,0,2024000009,1091,10464109120240008,-1
Chickballapura,Patapalya PS,0019/2024,1,2024,3,2024-02-29 22:30:00.000,2024-02-29 23:00:00.000,2024-03-02 14:30:00.000,02/03/2024,Non Heinous,Under Investigation,Written,THEFT,Communication And Elec.Wire,13.756259,77.948982,IPC 1860 U/s: 379 ,AMAR S  MUGALE (PSI),2817342,,180700069,"Mallepalli Village, Mallepalli Village",15 Kms North From PS,BEAT 10,BILLURU,0,0,0,0,0,0,0,0,0,0,0,0,2024000024,1575,10976157520240019,-1
Bengaluru City,R.T. Nagar PS,0338/2022,1,2022,12,2022-10-29 04:00:00.000,2022-10-29 06:00:00.000,2022-12-01 17:00:00.000,01/12/2022,Non Heinous,Undetected,Oral,THEFT,Communication And Elec.Wire,13.019514,77.592484,IPC 1860 U/s: 379 ,VINOD RAMANAGOUDA NAIK  (PSI),2925380.0,,135800111,"NO OUT SIDE OF  MAX SHOP  80 FEET ROAD, NO OUT SIDE OF  MAX SHOP  80 FEET ROAD",0.5 KM  EAST TO PS,1ST BEAT,GANGANAGAR,1,0,0,0,0,0,0,0,0,0,0,0,2022000418,1352,10443135220220338,-1
Bengaluru Dist,Sulibele PS,0041/2021,1,2021,6,2021-06-20 21:30:00.000,2021-06-21 07:30:00.000,2021-06-22 14:30:00.000,22/06/2021,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,13.166397,77.827874,IPC 1860 U/s: 379 ,RAMESH GUGGARI  (PSI),3058870,,25000131,"KFDC Social Forestry, KFDC Social Forestry",5KM Towards East,BEAT 8,NAGARENAHALLI,1,0,0,0,0,0,0,0,0,0,0,0,2021000053,1816,10442181620210041,-1
Tumakuru,Badavanahalli PS,0083/2022,1,2022,9,2022-09-01 08:00:00.000,2022-09-13 16:30:00.000,2022-09-14 13:30:00.000,14/09/2022,Non Heinous,Compounded,Written,THEFT,Communication And Elec.Wire,13.749015,77.163166,IPC 1860 U/s: 379 ,KANTHAREDDY.S.R   (PI),1239571,,47400013,"In the land Katagondanahalli Sy.No:69, In the land Katagondanahalli Sy.No:69",Towards North 20 KM,27th Beat,Neralakere Village,1,0,0,0,0,0,1,1,0,1,2,0,2022000113,1806,10464180620220083,-1
Davanagere,Jagalur PS,0090/2019,1,2019,6,2019-06-21 22:00:00.000,2019-06-22 06:00:00.000,2019-06-23 11:00:00.000,23/06/2019,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,14.598012,76.40581,IPC 1860 U/s: 379 ,Umesh Babu   (PSI),2391154,,9400165,"In Indus Tower, Anaburu VIllage, In Indus Tower, Anaburu VIllage",15 Kms Towrds South,VILLAGE BEAT 23,ANABOORU VILLAGE,1,0,0,0,0,0,0,0,0,0,0,0,2019000220,119,10438011920190090,-1
Belagavi Dist,Soundatti PS,0220/2021,1,2021,8,2021-08-02 02:00:00.000,2021-08-02 02:01:00.000,2021-08-04 13:00:00.000,04/08/2021,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,15.737046,75.135116,IPC 1860 U/s: 379 ,SHIVANAND B GUDAGANATTI  (PI),2107383.0,,139300117,"Yandranvi Villege Limits R S NO 32 Tawar, Yandranvi Villege Limits R S NO 32 Tawar",North 10 Km,BEAT 09,Hanchinal,0,0,0,0,0,0,0,0,0,0,0,0,2021000317,1468,10444146820210220,-1
Bidar,Bhalki Town PS,0166/2021,1,2021,9,2021-09-12 20:00:00.000,2021-09-13 05:00:00.000,2021-09-23 17:00:00.000,23/09/2021,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,18.034316,77.2159499,IPC 1860 U/s: 379 ,MOHAN   (ASI),1116627,,40400018,"At Bharat Public School Bhalki, At Bharat Public School Bhalki",2 Km North From PS,Beat No 6,SBI Bank,0,0,0,0,0,0,0,0,0,0,0,0,2021000219,1477,10446147720210166,-1
Hubballi Dharwad City,Kasabapeth PS,0037/2022,1,2022,4,2022-03-27 14:10:00.000,2022-03-27 16:00:00.000,2022-04-06 21:05:00.000,06/04/2022,Non Heinous,Compounded,Others,THEFT,Communication And Elec.Wire,15.318693,75.141075,IPC 1860 U/s: 379 ,Shashikala   (PSI),1203209,,13900002,"Nandi Truck Terminal, Nandi Truck Terminal",5 KM The South from  PS,BEAT 29 OLD GABBUR,OLD GABBUR,1,0,0,0,0,0,1,1,0,1,1,0,2022000069,80,10971008020220037,-1
Bengaluru City,Kamakshipalya PS,0026/2022,1,2022,1,2022-01-10 14:00:00.000,2022-01-10 22:00:00.000,2022-01-20 12:30:00.000,20/01/2022,Non Heinous,Pending Trial,Written,THEFT,Communication And Elec.Wire,12.987901,77.515921,IPC 1860 U/s: 379 ,KASHILINGEGOWDA S B   (PSI),3173853,,142800124,"No. Nill, Near Nadaprabhu Kempegowda Chowltry, No. Nill, Near Nadaprabhu Kempegowda Chowltry",Towards West 2.5KMs From PS,4th BEAT,KOTTIGEPALYA,0,0,0,0,0,0,0,1,0,1,1,0,2022000034,1428,10443142820220026,-1
Mysuru Dist,Saligrama PS,0134/2019,1,2019,10,2019-10-10 20:00:00.000,2019-10-11 07:00:00.000,2019-10-12 19:00:00.000,12/10/2019,Heinous,Pending Trial,Written,THEFT,Communication And Elec.Wire,12.579348,76.368411,IPC 1860 U/s: 379 INDIAN ELECTRICITY ACT (AMEND.) 2003 U/s: 136 IPC 1860 U/s: 411 ,DODDEGOWDA   (PSI),977184,,89200018,"Mandiganahalli Village, Hosaagrahara Hobali, Mandiganahalli Village, Hosaagrahara Hobali",16 K.M East To P.S.,32 nd BEAT,MANDIGANAHALLI,0,0,0,0,0,0,2,0,0,0,5,0,2019000188,888,10459088820190134,-1
Chickballapura,Chickballapura Rural PS,0023/2023,1,2023,2,2023-02-03 00:00:00.000,2023-02-04 06:00:00.000,2023-02-07 13:00:00.000,07/02/2023,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,13.426747,77.792423,IPC 1860 U/s: 379 ,PRADEEP POOJARI K   (PSI),2481645.0,,140000124,"Near Jatavahosahalli village, Near Jatavahosahalli village",06 KM EAST TO PS,11 th Beat,PATARENAHALLI VILLAGE,0,0,0,0,0,0,1,0,0,0,0,0,2023000025,834,10976083420230023,-1
Kalaburagi,Shahabad Town PS,0031/2023,1,2023,4,2023-01-05 14:00:00.000,2023-01-21 10:00:00.000,2023-04-05 12:15:00.000,05/04/2023,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,17.140309,76.945211,IPC 1860 U/s: 379 ,NATARAJ   (PI),2481367,,68300194,"JP Cement factory shahabad, JP Cement factory shahabad",Towards North 2 kM from Police station,Beat No 22,HMP Colony Shahabad,1,0,0,0,0,0,1,0,0,0,0,0,2023000065,713,10454071320230031,-1
Tumakuru,Y.N. Hosakote PS,0109/2021,1,2021,9,2021-09-12 07:00:00.000,2021-09-12 07:30:00.000,2021-09-12 10:30:00.000,12/09/2021,Non Heinous,Compounded,Written,THEFT,Communication And Elec.Wire,14.226169,77.15482,IPC 1860 U/s: 379 ,HANUMA NAIK V R   (ASI),1348851,,107700960,"Thippaianadurga Village, Thippaianadurga Village",7 K.M. Towardas South,21,Thippaiahnadurga,0,0,0,0,0,0,1,1,0,1,1,0,2021000122,1660,10464166020210109,-1
Mangaluru City,Mangalore North PS,0053/2022,1,2022,6,2009-04-06 08:00:00.000,2021-05-31 00:00:00.000,2022-06-24 12:00:00.000,24/06/2022,Non Heinous,False Case,Judicial/Magistrate reference,THEFT,Communication And Elec.Wire,12.864255,74.831356,IPC 1860 U/s: 379 ,FAIZUNNISA   (WPSI),2948239.0,,194300693,"MEENAKSHI N SHENOY’s SITE NO 13/10/1279/2, MEENAKSHI N SHENOY’s SITE NO 13/10/1279/2",0.5 KM,Beat 2,Kasaba Bazar,1,0,0,0,0,0,1,0,0,0,0,0,2022000095,1041,10980104120220053,-1
Belagavi Dist,Gokak Rural PS,0121/2021,1,2021,7,2021-07-06 06:00:00.000,2021-07-07 07:00:00.000,2021-07-29 18:30:00.000,29/07/2021,Non Heinous,Pending Trial,Written,THEFT,Communication And Elec.Wire,16.034243,74.871748,IPC 1860 U/s: 379 ,NAGAPPA R KHILARE   (PSI),2045564.0,,37300060,"Pudakalakatti village limits, Pudakalakatti village limits",south 15 kms,Beat No 16,Shiltibanvi,1,0,0,0,0,0,2,2,0,2,2,0,2021000180,319,10444031920210121,-1
Chickballapura,Bagepalli PS,0006/2021,1,2021,1,2021-01-06 20:00:00.000,2021-01-07 06:00:00.000,2021-01-11 12:35:00.000,11/01/2021,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,13.855384,77.9168469,IPC 1860 U/s: 379 ,GOPALAREDDY G.R   (PSI),537926.0,,157500049,"In Mobile Tower, Near Timmampalli village, In Mobile Tower, Near Timmampalli village",18 kms North from ps,VILLAGE BEAT 32,NARAVALAPALLI,1,0,0,0,0,0,0,0,0,0,0,0,2021000008,1572,10976157220210006,-1
Koppal,Gangavathi Town PS,0117/2022,1,2022,6,2013-06-15 08:00:00.000,2022-01-15 10:00:00.000,2022-06-03 19:15:00.000,03/06/2022,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,15.426295,76.530342,IPC 1860 U/s: 379 ,KAMANNA   (PSI),1103445,,136600017,"IN GANGAVATI CITY AND ALSO GANGAVATI TOWN STATION, IN GANGAVATI CITY AND ALSO GANGAVATI TOWN STATION",GANGVATI CITY,GANGAVATHI,GANGAVATHI,0,0,0,0,0,0,0,0,0,0,0,0,2022000189,1168,10468116820220117,-1
Bengaluru City,Halasur PS,0067/2017,1,2017,2,2017-02-22 07:30:00.000,2017-02-22 08:10:00.000,2017-02-22 17:45:00.000,22/02/2017,Non Heinous,Undetected,Written,THEFT,Communication And Elec.Wire,12.97105973,77.61862777,IPC 1860 U/s: 379 ,Anwar Khan D   (PSI),2841017,,141000063,"Near Nayana Terace Road, Near Nayana Terace Road",Towards to 1 KM West,4 th beat,Richmand road,1,0,0,0,0,0,0,0,0,0,0,0,2017000078,1410,10443141020170067,-1
