District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Haveri,Savanoor PS,0167/2021,1,2021,8,2021-08-15 13:00:00.000,2021-08-15 13:01:00.000,2021-08-15 14:40:00.000,15/08/2021,Non Heinous,Pending Trial,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.017767,75.330939,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",BHIMAPPA FAKKIRAPPA KADAKOL (HC),1207050,,16000036,"At-Chillur Badni Village Near Beeralingeshwar, At-Chillur Badni Village Near Beeralingeshwar",Towards North Side 6 Km From ps,Beat 07,K.B.Timmapur villge,0,0,0,0,0,0,1,4,0,4,4,0,2021000197,158,10439015820210167,-1
Haveri,Ranebennur Town PS,0072/2021,1,2021,4,2021-04-19 18:30:00.000,2021-04-19 18:45:00.000,2021-04-19 20:10:00.000,19/04/2021,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.615329,75.624457,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",HANUMANTAPPA SIDDAPPA DODDAMANI (HC),1666632,,14000004,"Kurubageri Salageriyavar Street, Kurubageri Salageriyavar Street",South side 2 K M,BEAT 1,RANGANATH NAGAR,0,0,0,0,0,0,6,6,0,6,6,6,2021000084,142,10439014220210072,-1
Haveri,Hansabhavi PS,0043/2020,1,2020,4,2020-04-13 13:00:00.000,2020-04-13 13:01:00.000,2020-04-13 15:30:00.000,13/04/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.584986,75.24006,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Nagappa Yellappa Olekar (PSI),01202492,,15100055,"Upon Public road  of Purakundikoppa village Pond, Upon Public road  of Purakundikoppa village Pond",West 18 KM From PS,OP Beat 4,Kachavi Village,0,0,0,0,0,0,10,10,0,10,10,10,2020000053,151,10439015120200043,-1
Haveri,Halageri PS,0050/2019,1,2019,5,2019-05-19 16:00:00.000,2019-05-19 16:01:00.000,2019-05-19 18:00:00.000,19/05/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.545188,75.598571,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Shrishail G Chougula   (PI),2282197,,14600035,"Halageri Rattihalli Road Near Chanal Road, Halageri Rattihalli Road Near Chanal Road",South Said 01 KM,beat 1,HALAGERI,0,0,0,0,0,0,3,3,0,3,3,3,2019000076,147,10439014720190050,-1
Haveri,Hansabhavi PS,0158/2023,1,2023,11,2023-11-05 11:00:00.000,2023-11-05 11:01:00.000,2023-11-05 15:15:00.000,05/11/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.495345,75.366905,"KARNATAKA POLICE (AMENDMENT) ACT, 2021 U/s: 87 ",HALAPPA REVANEPPA LAMANI (HC),1796236,,13800007,"At Dasanakoppa Village Subani Darga Near Public, At Dasanakoppa Village Subani Darga Near Public",West PS to 5 KM,Beat 2,Mattihalli,0,0,0,0,0,0,6,0,0,0,6,0,2023000195,151,10439015120230158,-1
Haveri,Guttal PS,0072/2019,1,2019,7,2019-07-23 00:05:00.000,2019-07-23 00:06:00.000,2019-07-23 02:45:00.000,23/07/2019,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.859572,75.742459,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",M B RATIMANI   (HC),1209579,,15100007,"Havnur Village Gonibasveswr Temple, Havnur Village Gonibasveswr Temple",East side 10 kms,BEAT 2,HAVANUR VILALGE,0,0,0,0,0,0,29,0,0,0,29,0,2019000233,138,10439013820190072,-1
Haveri,Bankapura PS,0120/2023,1,2023,9,2023-09-25 08:30:00.000,2023-09-25 10:59:00.000,2023-09-25 11:00:00.000,25/09/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.957338,75.138762,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Ningappa  Karakannanavar (PSI),3104945,,193300049,"Konanakeri Village Mundgod Road Near Garage, Konanakeri Village Mundgod Road Near Garage",Towards West 15 Km From PS,beat 4,Chandapur village,0,0,0,0,0,0,0,0,0,0,8,0,2023000141,1931,10439193120230120,-1
Haveri,Bankapura PS,0119/2023,1,2023,9,2023-09-23 13:45:00.000,2023-09-23 16:59:00.000,2023-09-23 17:00:00.000,23/09/2023,Non Heinous,Pending Trial,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.883012,75.191516,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Ningappa  Karakannanavar (PSI),3104945,,193300049,"Hotanahalli village pand boundry near Ishwar, Hotanahalli village pand boundry near Ishwar",west sode 15 KM from ps,beat 3,Kalyana village,0,0,0,0,0,0,9,0,0,0,9,0,2023000140,1931,10439193120230119,-1
Haveri,Hansabhavi PS,0060/2019,1,2019,4,2019-04-07 23:00:00.000,2019-04-07 23:01:00.000,2019-04-08 00:45:00.000,08/04/2019,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.517419,75.448832,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",NINGAPPA HANUMANTHAPPA DOLE (HC),01666529,,13300156,"Koda village On Market road, Koda village On Market road",West 10 km,Beat 6,Kod,0,0,0,0,0,0,6,0,0,0,6,6,2019000111,151,10439015120190060,-1
Haveri,Ranebennur Town PS,0116/2019,1,2019,8,2019-08-05 11:30:00.000,2019-08-05 11:45:00.000,2019-08-05 12:45:00.000,05/08/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.614128,75.614922,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",BHEEMAPPA YALLAPPA TAHASILDAR (HC),1207318,,14500045,"MARUTHI NAGAR NEAR EDGA MAIDAN, MARUTHI NAGAR NEAR EDGA MAIDAN",WEST SIDE 4 KM,BEAT 1,RANGANATH NAGAR,0,0,0,0,0,0,4,4,0,4,4,4,2019000208,142,10439014220190116,-1
Haveri,Byadagi PS,0033/2020,1,2020,3,2020-03-10 18:30:00.000,2020-03-10 18:31:00.000,2020-03-10 19:15:00.000,10/03/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.673718,75.485704,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",PULAKESHI SATTAPPA HOSAMANI (HC),1205808,,13700032,"Byadagi Town Limits, Behind  Beereshwara Temple., Byadagi Town Limits, Behind  Beereshwara Temple.",02 KMS West Side from PS .,BEAT 2,SOGERONI,0,0,0,0,0,0,5,5,0,5,5,0,2020000052,140,10439014020200033,-1
Haveri,Halageri PS,0062/2020,1,2020,5,2020-05-25 19:30:00.000,2020-05-25 19:31:00.000,2020-05-25 21:15:00.000,25/05/2020,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.602219,75.537487,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",S.D.Kuriyavar   (ASI),01491834,,14700052,"Saravanda Kere Eriya Mele, Saravanda Kere Eriya Mele",North side 12 KM From PS,Halageri Limits Beet 12,Halageri Police Sation Limits,0,0,0,0,0,0,6,6,0,6,6,6,2020000075,147,10439014720200062,-1
Haveri,Halageri PS,0087/2021,1,2021,6,2021-06-26 19:45:00.000,2021-06-26 19:46:00.000,2021-06-26 21:15:00.000,26/06/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.568867,75.586973,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",TUKARAM MALLIKARJUN UTALENAVAR (HC),1207047,,14700029,"Near Kariyammadevi Tempal On Public Road, Near Kariyammadevi Tempal On Public Road",4 KM North Side From PS,beat 1,HALAGERI,0,0,0,0,0,0,4,4,0,4,4,0,2021000103,147,10439014720210087,-1
Haveri,Hanagal PS,0057/2021,1,2021,3,2021-03-15 20:00:00.000,2021-03-15 20:05:00.000,2021-03-16 00:15:00.000,16/03/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.795942,75.109137,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Veeranna Channabasappa Honnali (HC),1209585,,15400025,"AT:HULAGINAKOPPA VILLAGE, NEAR ANJANEYA TEMPLE,, AT:HULAGINAKOPPA VILLAGE, NEAR ANJANEYA TEMPLE,",SOUTH SIDE 8 KM FROM PS,Beat 7,Hulaginkoppa,0,0,0,0,0,0,1,10,0,10,11,0,2021000068,159,10439015920210057,-1
Haveri,Savanoor PS,0059/2022,1,2022,4,2022-04-27 02:45:00.000,2022-04-27 02:46:00.000,2022-04-27 03:30:00.000,27/04/2022,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.960125,75.382012,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",IMAMSHAEB MAHMADALI BUDANKHAN (HC),1204129,,14700004,"At- Kalalakonda Village in front of bus stand, At- Kalalakonda Village in front of bus stand",East Side 5 KM from PS,Beat 27,Kalalakonda village,0,0,0,0,0,0,1,4,0,4,4,4,2022000069,158,10439015820220059,-1
Haveri,Adur PS,0114/2019,1,2019,7,2019-07-14 23:30:00.000,2019-07-14 23:31:00.000,2019-07-15 11:30:00.000,15/07/2019,Non Heinous,Convicted,Others,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.850789,75.291679,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MURUGESH T SOMALINGA   (PI),2282196,,103800051,"Haravi Gramada Bustand Holagade, Haravi Gramada Bustand Holagade",13 KM Est,Beat 3,Naregall Village,0,0,0,0,0,0,8,8,0,8,8,8,2019000192,160,10439016020190114,-1
Haveri,Hansabhavi PS,0061/2020,1,2020,5,2020-05-28 13:30:00.000,2020-05-28 13:31:00.000,2020-05-28 15:30:00.000,28/05/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.579725,75.407755,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",M A ASADI   (PSI),1204669,,14700009,"Chinnamulagunda Village Chikka guda On Public Road, Chinnamulagunda Village Chikka guda On Public Road",East To 6 K M,Beat 4,Yogikoppa,0,0,0,0,0,0,6,6,0,6,6,6,2020000076,151,10439015120200061,-1
Haveri,Byadagi PS,0128/2021,1,2021,9,2021-09-10 17:00:00.000,2021-09-10 17:05:00.000,2021-09-10 18:30:00.000,10/09/2021,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.697192,75.443275,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MAHANTESH. M. M   (PSI),2481352,,14000058,"Mallur Village Shree Veerbhadreshwar Temple in, Mallur Village Shree Veerbhadreshwar Temple in",West Side 06 KM PS,BEAT 8,MASANAGI,0,0,0,0,0,0,11,11,0,11,11,11,2021000173,140,10439014020210128,-1
Haveri,Ranebennur Rural PS,0067/2020,1,2020,3,2020-03-16 16:29:00.000,2020-03-16 16:30:00.000,2020-03-16 19:15:00.000,16/03/2020,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.667629,75.733453,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",RAVI SOMALINGAPPA NADAGOUDADESAI (HC),1666619,,15400005,"In Medleri village public place, In Medleri village public place",South side 12 K M,OP Beat 1,Medleri,0,0,0,0,0,0,4,4,0,4,4,4,2020000079,146,10439014620200067,-1
Haveri,Hansabhavi PS,0058/2020,1,2020,5,2020-05-21 13:30:00.000,2020-05-21 13:31:00.000,2020-05-21 15:30:00.000,21/05/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.518431,75.431034,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",M A ASADI   (PSI),1204669,,14700009,"Koda To Abaluru Road Basalahonda Near On Public Ro, Koda To Abaluru Road Basalahonda Near On Public Ro",South To 10 Km,Beat 5,Shriramanakoppa,0,0,0,0,0,0,12,8,0,8,12,12,2020000072,151,10439015120200058,-1
Haveri,Shiggaon PS,0092/2019,1,2019,6,2019-06-16 17:00:00.000,2019-06-16 17:01:00.000,2019-06-16 23:00:00.000,16/06/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.975237,75.226207,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MALAVVA  HUNASIKATTI (WHC),1206956,,14900051,"NEAR KHURSAPUR VILLAGE ON PANCHAYATI LAND PUBLIC, NEAR KHURSAPUR VILLAGE ON PANCHAYATI LAND PUBLIC",ON SOUTH SIDE 4 KM FROM PS,VILLAGE BEAT 10,Chakapur Village,0,0,0,0,0,0,6,3,0,3,6,6,2019000182,155,10439015520190092,-1
Haveri,Ranebennur Town PS,0131/2019,1,2019,9,2019-09-12 13:00:00.000,2019-09-12 13:15:00.000,2019-09-12 14:15:00.000,12/09/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.617327,75.630588,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",KUMAR H OLEKAR   (HC),1666771,,14600006,"Halageri Cross, Halageri Cross",West side 2 K M,BEAT 4,RAJESHWARI NAGAR,0,0,0,0,0,0,6,6,0,6,6,6,2019000232,142,10439014220190131,-1
Haveri,Kaginele PS,0010/2019,1,2019,2,2019-02-06 16:30:00.000,2019-02-06 16:31:00.000,2019-02-06 18:15:00.000,06/02/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.699487,75.351604,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",N P HUNASIMARAD   (HC),1667037,,15100021,"Near Kaginele park at Road, Near Kaginele park at Road",South side 04 k m from ps,BEAT 1,KAGINELE,0,0,0,0,0,0,3,3,0,3,3,5,2019000014,141,10439014120190010,-1
Haveri,Tadas PS,0102/2023,1,2023,12,2023-12-20 19:30:00.000,2023-12-20 19:35:00.000,2023-12-20 20:20:00.000,20/12/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.98943,75.10728,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MANJUNATH BASAVANTEPPA WALIKAR (HC),1796983,,13600034,"AT-KUNNUR MAMADAPUR VILLAGE CENTER FOREST PLACE, AT-KUNNUR MAMADAPUR VILLAGE CENTER FOREST PLACE",SOUTH SIDE 10 KM FROM PS,BEAT 6,ADAVISOMAPUR,0,0,0,0,0,0,6,0,0,0,6,0,2023000133,156,10439015620230102,-1
Haveri,Byadagi PS,0083/2021,1,2021,6,2021-06-15 19:15:00.000,2021-06-15 19:16:00.000,2021-06-15 19:45:00.000,15/06/2021,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.67582,75.484408,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MAHANTESH. M. M   (PSI),2481352,,14000058,"Byadagi Town Limits, Near Kangress Bhavana, In, Byadagi Town Limits, Near Kangress Bhavana, In",01 KMS West Side from PS.,BEAT 3,BASAVESHWAR NAGAR,0,0,0,0,0,0,7,7,0,7,7,7,2021000110,140,10439014020210083,-1
Haveri,Byadagi PS,0078/2021,1,2021,6,2021-06-04 20:00:00.000,2021-06-04 20:05:00.000,2021-06-04 20:30:00.000,04/06/2021,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.728063,75.516994,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MAHANTESH. M. M   (PSI),2481352,,14000058,"Byadgi Limits Alalageri Village near Hanumatha God, Byadgi Limits Alalageri Village near Hanumatha God",East Side 10 KM PS,BEAT 5,KALLEDEVARU,0,0,0,0,0,0,6,1,0,1,6,6,2021000104,140,10439014020210078,-1
Haveri,Savanoor PS,0185/2021,1,2021,9,2021-09-15 11:30:00.000,2021-09-15 11:31:00.000,2021-09-15 15:45:00.000,15/09/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.017467,75.330503,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",RAMESH YALLAPPA AMBIGER (HC),1666752,,15000014,"At-Chillur Village Govt  Higher Primary School, At-Chillur Village Govt  Higher Primary School",North Side 08  Km,Beat 07,K.B.Timmapur villge,0,0,0,0,0,0,1,9,0,9,9,0,2021000221,158,10439015820210185,-1
Haveri,Hirekerur  PS,0089/2020,1,2020,5,2020-05-19 22:15:00.000,2020-05-19 22:16:00.000,2020-05-19 23:30:00.000,19/05/2020,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.432459,75.464327,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",D F Hosamani   (ASI),1791963,,13300226,"Shiragambi Village Near Shiddanabavi Open Place, Shiragambi Village Near Shiddanabavi Open Place",East 12 Km To Ps,Beat 4,Shiragambi,0,0,0,0,0,0,5,2,0,2,5,5,2020000096,150,10439015020200089,-1
Haveri,Ranebennur Rural PS,0049/2019,1,2019,3,2019-03-14 17:00:00.000,2019-03-14 18:15:00.000,2019-03-14 18:15:00.000,14/03/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.66848,75.576435,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",R J HIREMATH   (PSI),1202530,,14200008,"KAJJARI RAILWAY GATE NEAR, KAJJARI RAILWAY GATE NEAR",WEST SIDE 18 KM,Beat 2,Kunabevu,0,0,0,0,0,0,1,1,0,1,1,1,2019000076,146,10439014620190049,-1
Haveri,Savanoor PS,0114/2019,1,2019,6,2019-06-28 17:00:00.000,2019-06-28 17:01:00.000,2019-06-28 20:45:00.000,28/06/2019,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.980546,75.331743,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",RAMAJAN ALI MAHABUBSAB TARAGAR (HC),1207319,,15500027,"Savanur-Shiggaon road near Pump house on Public, Savanur-Shiggaon road near Pump house on Public",North 02 KM,Beat 01,Savanur Town,0,0,0,0,0,0,6,0,0,0,6,6,2019000211,158,10439015820190114,-1
Haveri,Kaginele PS,0056/2022,1,2022,6,2022-06-21 08:45:00.000,2022-06-21 09:00:00.000,2022-06-21 10:30:00.000,21/06/2022,Non Heinous,Pending Trial,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.646272,75.321895,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",S P HOSAMANI   (PSI),1202510,,13700035,"NEAR H P SCHOOL HIREHALLI TO BEERANAKOPPA ROAD, NEAR H P SCHOOL HIREHALLI TO BEERANAKOPPA ROAD",South Side 10 K M Fram PS,BEAT 4,Hirehalli,0,0,0,0,0,0,5,5,0,5,5,0,2022000082,141,10439014120220056,-1
Haveri,Halageri PS,0125/2022,1,2022,6,2022-06-26 14:40:00.000,2022-06-26 14:41:00.000,2022-06-26 16:30:00.000,26/06/2022,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.496644,75.728417,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",N.B.CHIKKAHARAKUNI   (HC),1209592.0,,14600026,"Nagenahalli Bus standa Near Public Road, Nagenahalli Bus standa Near Public Road",East side 15 KM From PS,Halageri Limits Beet 12,Halageri Police Sation Limits,0,0,0,0,0,0,7,7,0,7,7,7,2022000148,147,10439014720220125,-1
Haveri,Hanagal PS,0067/2021,1,2021,4,2021-04-08 12:30:00.000,2021-04-08 13:00:00.000,2021-04-08 13:30:00.000,08/04/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.72528,75.167491,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",RAMESH BASAPPA MEDAR (ASI),1204505.0,,16000008,"Kallapur Cross, Near Public Road, Kallapur Cross, Near Public Road",East and  09kms,OP Beat 1,Akkivalli,0,0,0,0,0,0,1,8,0,8,8,0,2021000083,159,10439015920210067,-1
Haveri,Kaginele PS,0042/2020,1,2020,5,2020-05-03 15:45:00.000,2020-05-03 15:46:00.000,2020-05-03 17:30:00.000,03/05/2020,Non Heinous,Convicted,Others,KARNATAKA POLICE ACT 1963,Street Gambling (87),14.643694,75.422099,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",BHARATI KURI   (WPSI),2596784.0,,8100097,"On Public road near Keravadi Mukabasaveshwara temp, On Public road near Keravadi Mukabasaveshwara temp",12 km from PS towards south side.,BEAT 3,keravdi,0,0,0,0,0,0,4,4,0,4,4,4,2020000050,141,10439014120200042,-1
