District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Bengaluru Dist,Nandagudi PS,0177/2019,1,2019,8,2019-08-17 10:00:00.000,2019-08-17 20:00:00.000,2019-08-21 12:30:00.000,21/08/2019,Non Heinous,Traced,Written,MISSING PERSON,Women,13.222704,77.9484709,IPC 1860 U/s: 00MP ,HANUMANTHAIAH.T.   (ASI),1215858.0,,181200011,"DALASAGERE VILLAGE NANDAGUDI HOBALI, DALASAGERE VILLAGE NANDAGUDI HOBALI",10 KM TOWARDS NORTH,07 TH BEAT,VADDAHALLI,0,1,0,0,0,0,0,0,0,0,0,0,2019000212,254,10442025420190177,-1
Bengaluru Dist,Madanayakanahally PS,0130/2019,1,2019,4,2019-03-24 06:30:00.000,2019-03-24 20:00:00.000,2019-04-01 15:30:00.000,01/04/2019,Non Heinous,Traced,Written,MISSING PERSON,Women,13.041921,77.448528,IPC 1860 U/s: 00MP ,KUMARA C   (ASI),1426625,,133000014,"Kadaranahalli, Kadaranahalli",06 kms Towards South,9,GANGONDANAHALLI,0,1,0,0,0,0,0,0,0,0,0,0,2019000230,1914,10442191420190130,0
Bengaluru Dist,Bengaluru Dist Women PS,0055/2022,1,2022,7,2022-07-15 10:00:00.000,2022-07-16 17:55:00.000,2022-07-16 18:00:00.000,16/07/2022,Non Heinous,Traced,Written,MISSING PERSON,Women,13.284978,77.53232,IPC 1860 U/s: 00MP ,Lokesh H   (HC),1743750,,25000130,"No.1 opp Meganjali chowtry, No.1 opp Meganjali chowtry",Towards 4 KM North,OTHER,OTHER,0,1,0,0,0,0,0,0,0,0,0,0,2022000055,2247,10442224720220055,0
Bengaluru Dist,Madanayakanahally PS,0408/2019,1,2019,8,2019-08-06 10:00:00.000,2019-08-06 10:10:00.000,2019-08-20 16:15:00.000,20/08/2019,Non Heinous,Traced,Written,MISSING PERSON,Women,13.058858,77.480674,IPC 1860 U/s: 00MP ,GOVINDARAJ R   (ASI),1212168,,27200011,"No62/3, Shri Muneshwara Nilaya Anchepalya, No62/3, Shri Muneshwara Nilaya Anchepalya",4 Kms Towards East,10,CHIKKABIDIRAKALLU,0,1,0,0,0,0,0,0,0,0,0,0,2019000558,1914,10442191420190408,0
Bengaluru Dist,Attibele PS,0327/2022,1,2022,9,2022-08-31 04:00:00.000,2022-08-31 04:30:00.000,2022-09-01 17:00:00.000,01/09/2022,Non Heinous,Traced,Written,MISSING PERSON,Women,12.754674,77.786251,IPC 1860 U/s: 00MP ,NARAYANA RAO L   (PSI),819673,,133300023,"balluru village attibele hobli anekal tq, balluru village attibele hobli anekal tq",5 km towards south,1,Attibele,0,1,0,0,0,0,0,0,0,0,0,0,2022000421,1332,10442133220220327,0
Bengaluru Dist,Vishwanathapura PS,0012/2021,1,2021,1,2021-01-13 06:00:00.000,2021-01-13 06:01:00.000,2021-01-24 12:30:00.000,24/01/2021,Non Heinous,Un Traced,Written,MISSING PERSON,Women,13.297308,77.6343819,IPC 1860 U/s: 00MP ,N.N.AMBIGER   (PI),1962771,,125400032,"Meesaganahalli (V), Kundana Hobli, Meesaganahalli (V), Kundana Hobli",Towards North 10 KM,BEAT 3,MUDDANAYAKANAHALLI,0,1,0,0,0,0,0,0,0,0,0,0,2021000013,1878,10442187820210012,0
Bengaluru Dist,Vijayapura PS,0141/2021,1,2021,11,2021-11-25 12:00:00.000,2021-11-25 12:30:00.000,2021-11-25 20:15:00.000,25/11/2021,Non Heinous,Traced,Others,MISSING PERSON,Women,13.295795,77.800489,IPC 1860 U/s: 00MP ,KRISHNA NAIK   (ASI),1166788,,181400014,"At Shri Infotech Software Solution,Vijayapura Town, At Shri Infotech Software Solution,Vijayapura Town",1/2 Km Towards West From PS,BEAT 1,KOMMASANDRA,0,1,0,1,0,0,0,0,0,0,0,0,2021000199,267,10442026720210141,0
Bengaluru Dist,Chennarayapatana PS,0043/2022,1,2022,6,2022-06-15 23:00:00.000,2022-06-16 01:00:00.000,2022-06-17 12:00:00.000,17/06/2022,Non Heinous,Traced,Written,MISSING PERSON,Women,13.202983,77.753773,IPC 1860 U/s: 00MP ,PRAKASH.M.V.   (HC),1167324,,133600021,"Chikkahosahalli Village, Chikkahosahalli Village",Towards South 12kms From PS,04,CHENNAHALLI,0,1,0,0,0,0,0,0,0,0,0,0,2022000050,1814,10442181420220043,0
Bengaluru Dist,Avalahally PS,0015/2024,1,2024,1,2024-01-12 08:00:00.000,2024-01-12 11:30:00.000,2024-01-13 10:40:00.000,13/01/2024,Non Heinous,Traced,Written,MISSING PERSON,Women,13.118604,77.839528,IPC 1860 U/s: 00MP ,MANJUNATHA N   (HC),2189486,,169600234,"East Point Collage, East Point Collage",5 Kms towards North,BEAT NO 2,Rampura,0,1,0,0,0,0,0,0,0,0,0,0,2024000015,1916,10442191620240015,0
Bengaluru Dist,Sarjapura PS,0366/2023,1,2023,10,2023-10-25 07:30:00.000,2023-10-25 07:45:00.000,2023-10-26 10:00:00.000,26/10/2023,Non Heinous,Traced,Written,MISSING PERSON,Women,12.915972,77.7485709,IPC 1860 U/s: 00MP ,SHIVALINGAIAH.K.   (ASI),1220904,,133400029,"THIPPASANDRA VILLAGE, THIPPASANDRA VILLAGE",TOWRDS EAST 9 KM,3 BEAT,YAMARE,0,1,0,0,0,0,0,0,0,0,0,0,2023000501,1334,10442133420230366,0
