District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Chickballapura,Shidlagatta Rural PS,0101/2021,1,2021,4,2021-04-12 00:00:00.000,2021-04-12 00:10:00.000,2021-04-12 01:00:00.000,12/04/2021,Non Heinous,Pending Trial,Sue-moto by Police,ANIMAL,Prevention Of Cruelty To Animals Act 1960,13.249461,77.846785,"IPC 1860 U/s: 429 KARNTAKA PREVENTION OF COW SLANGHTER & CATTLE PREVENTION ACT-1964 U/s: 11,4,8,9 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 177,192 PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11 The Central Motor Vehicle Rules 2015 U/s: 125(E) ",SATHISHA K  PSI (PSI),2921642,,82800084,"Jangamakote-Hosakote Road, Jangamakote-Hosakote Road",20 KM South to PS,BEAT 21,YENNURU,0,0,0,0,0,0,5,3,0,3,5,0,2021000119,829,10976082920210101,-1
Kalaburagi,Chittapura PS,0010/2024,1,2024,1,2024-01-15 20:45:00.000,2024-01-15 21:45:00.000,2024-01-15 22:00:00.000,15/01/2024,Non Heinous,Under Investigation,Sue-moto by Police,ANIMAL,Prevention Of Cruelty To Animals Act 1960,17.118556,77.084758,"PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(A),11(D) KARNATAKA PREVENTION OF COW SLANGHTER & CATTLE PREVENTION ACT 2020 U/s: 5 ",RAMESH   (HC),1903017,,157800014,"Infront of chittapur police station On public road, Infront of chittapur police station On public road",Towards 100 Mtr East from ps,Town Beat NO 1,Station Area,0,0,0,0,0,0,3,0,0,0,3,0,2024000010,1577,10454157720240010,-1
Bengaluru City,Kengeri PS,0154/2018,1,2018,4,2018-02-28 00:20:00.000,2018-04-23 21:20:00.000,2018-04-24 19:00:00.000,24/04/2018,Non Heinous,Pending Trial,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,12.91592247,77.47954422,"IPC 1860 U/s: 429,34 PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(1)  (L) ",VENKATESHAMURTHY H   (PSI),753902,,137600016,"Animal Rights Funds (ARF), Animal Rights Funds (ARF)",TOWARDS 2 KMS,10 th BEAT,RP ROAD,1,0,0,0,0,0,3,1,0,1,3,0,2018000171,1423,10443142320180154,-1
Bengaluru City,Bellanduru PS,0411/2023,1,2023,9,2023-09-11 10:20:00.000,2023-09-11 10:25:00.000,2023-09-11 18:45:00.000,11/09/2023,Non Heinous,False Case,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,12.925946,77.665295,"PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(A) ",HARSHA S   (PSI),2925606,,141400130,"Near Flat No-1006, Block-16, Suncity Apartment, Near Flat No-1006, Block-16, Suncity Apartment",0.5 KM Towords West to PS,BEAT 2,AMBALI PURA,0,0,0,0,0,0,1,0,0,0,0,0,2023000484,2198,10443219820230411,-1
Bengaluru Dist,Hebbagodi PS,0347/2021,1,2021,10,2021-10-23 06:00:00.000,2021-10-23 07:01:00.000,2021-10-24 10:30:00.000,24/10/2021,Non Heinous,Pending Trial,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,12.823871,77.657313,"IPC 1860 U/s: 429 PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11 ",VENKATESHA M   (PSI),770467,,133000049,"Mahendra alen Aparmtment near, Margondanahalli vi, Mahendra alen Aparmtment near, Margondanahalli vi",3 km towards west,BEAT1,MARAGONDANAHALLI,1,0,0,0,0,0,1,0,0,0,1,0,2021000406,1333,10442133320210347,-1
Bengaluru Dist,Nelamangala Rural PS,0082/2023,1,2023,3,2023-03-30 18:30:00.000,2023-03-30 19:00:00.000,2023-03-30 19:30:00.000,30/03/2023,Non Heinous,Pending Trial,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,13.113381,77.375689,"PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(1) (A),11(1) (D) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 192(A),177 ",MANJUNATHA SWAMY.H.B   (ASI),1426629.0,,187800007,"Josstoll, Josstoll",6 kms towards west,2 BEAT,VEERAGHAVANAPALYA,0,0,0,0,0,0,1,1,0,1,1,0,2023000143,1913,10442191320230082,-1
Belagavi City,Bagewadi PS,0098/2021,1,2021,10,2021-10-12 18:00:00.000,2021-10-12 18:01:00.000,2021-10-12 18:45:00.000,12/10/2021,Non Heinous,Pending Trial,Sue-moto by Police,ANIMAL,Prevention Of Cruelty To Animals Act 1960,15.764406,74.647222,"PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(D),11(E) ",B R MUTNAL   (PSI),765303,,28900041,"On NH 4, Near Badekollamath cross, On NH 4, Near Badekollamath cross",Towards west 3kms,Beat No 5,mutnal,0,0,0,0,0,0,4,4,0,4,4,0,2021000127,1456,10982145620210098,-1
Bengaluru City,Hulimavu PS,0014/2021,1,2021,1,2021-01-24 16:26:00.000,2021-01-24 16:30:00.000,2021-01-26 14:00:00.000,26/01/2021,Non Heinous,Convicted,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,12.87544,77.613421,"IPC 1860 U/s: 429 PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11 ",MAHESH KANAKAGIRI   (PI),1942616.0,,117200015,"8TH CROSS, OPP TO AMODHA APARTMENT, 8TH CROSS, OPP TO AMODHA APARTMENT",3 KM TOWARDS NORTH,BEAT NO 7,NOBO NAGAR,0,0,0,0,0,0,1,1,0,1,1,1,2021000016,1798,10443179820210014,-1
Bengaluru City,Konanakunte PS,0463/2023,1,2023,11,2023-11-09 19:00:00.000,2023-11-09 21:00:00.000,2023-11-09 21:00:00.000,09/11/2023,Non Heinous,Pending Trial,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,12.850158,77.590818,"PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(1) (A) KARNATAKA PREVENTION OF COW SLANGHTER & CATTLE PREVENTION ACT 2020 U/s: 4,5,8,9 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 117,192(A),177 ",SUHAS N R   (PSI),2925594,,139800223,"Nice Road,, Nice Road,",8 KM Towards East to PS,BEAT 27,WEAVERS COLONY,1,0,0,0,0,0,1,1,0,1,1,0,2023000662,2202,10443220220230463,-1
Tumakuru,Kyathasandra PS,0186/2020,1,2020,10,2020-10-03 05:00:00.000,2020-10-03 05:01:00.000,2020-10-03 05:45:00.000,03/10/2020,Non Heinous,Pending Trial,Written,ANIMAL,Prevention Of Cruelty To Animals Act 1960,13.3016,77.162426,"KARNTAKA PREVENTION OF COW SLANGHTER & CATTLE PREVENTION ACT-1964 U/s: 4,8,9,11 PREVENTION OF CRUELTY TO ANIMALS ACT, 1960 U/s: 11(1) (A),11(D) IPC 1860 U/s: 429 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 192(A),177 Transportation of Animal Act 1978 U/s: 96,97,98 ",OMPRAKASH GOWDA B   (PI),2481489,,3200164,"Jas Toll Gate Near Bengaluru-Tumakuru, Jas Toll Gate Near Bengaluru-Tumakuru",Towards 3KM From Ps,Beat 5,Chokkenahalli,1,0,0,0,0,0,6,8,0,8,8,0,2020000252,1635,10464163520200186,-1
