District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Udupi,Udupi Town PS,0008/2023,1,2023,1,2022-12-23 22:00:00.000,2022-12-24 06:30:00.000,2023-01-11 10:27:00.000,11/01/2023,Non Heinous,Undetected,Online,THEFT,Of Automobiles - Of Two Wheelers,13.341736,74.734317,IPC 1860 U/s: 379 ,Bharatesh Kankanawadi  (PSI),2855664.0,,121900055,"House No: 2-3-96A1B, Surya Nilaya, House No: 2-3-96A1B, Surya Nilaya",3 KM Towards North East,BEAT 2,MOODANIDAMBOOR,0,0,0,0,0,0,0,0,0,0,0,0,2023000008,1197,10469119720230008,0
Udupi,Udupi Town PS,0013/2023,1,2023,1,2023-01-14 18:00:00.000,2023-01-17 16:00:00.000,2023-01-18 16:57:00.000,18/01/2023,Non Heinous,Undetected,Online,THEFT,Of Automobiles - Of Two Wheelers,13.343049,74.747804,IPC 1860 U/s: 379 ,Bharatesh Kankanawadi  (PSI),2855664.0,,121900055,"Opposite Flower Stall, Near Service Bus Stand, Opposite Flower Stall, Near Service Bus Stand",3 KM Towards North East,BEAT 2,MOODANIDAMBOOR,0,0,0,0,0,0,0,0,0,0,0,0,2023000017,1197,10469119720230013,0
Udupi,Padubidri PS,0039/2022,1,2022,4,2022-04-08 19:45:00.000,2022-04-08 20:10:00.000,2022-04-12 11:30:00.000,12/04/2022,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,13.185008,74.756571,IPC 1860 U/s: 379 ,Prakash Salian   (PSI),1234325,,121900017,"Parking place of Shree Mahalaxmi Temple Uchila, Parking place of Shree Mahalaxmi Temple Uchila",6 KM towards North,Beat 2,TENKA YERMAL,1,0,0,0,0,0,1,0,0,0,0,0,2022000050,1203,10469120320220039,-1
Udupi,Kundapura PS,0013/2022,1,2022,2,2022-01-10 14:30:00.000,2022-01-10 16:30:00.000,2022-02-02 18:00:00.000,02/02/2022,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,13.61346,74.717103,IPC 1860 U/s: 379 ,SADASHIV R GAVAROJI   (PSI),2841375,,119700074,"Service Road, Gandhi Maidan East side,, Service Road, Gandhi Maidan East side,",2KM South from PS,Beat No 23,Vaderhobli Village Ward No Twentythree Kallagara Ward,1,0,0,0,0,0,1,0,0,0,0,0,2022000014,1216,10469121620220013,-1
Udupi,Udupi Town PS,0082/2023,1,2023,6,2023-06-04 20:15:00.000,2023-06-06 07:00:00.000,2023-06-12 12:25:00.000,12/06/2023,Non Heinous,Undetected,Online,THEFT,Of Automobiles - Of Two Wheelers,13.34,74.73,IPC 1860 U/s: 379 ,Bharatesh Kankanawadi  (PSI),2855664.0,,121900055,"Under Ground Parking Area, Under Ground Parking Area",2 KM Towards North East,BEAT 2,MOODANIDAMBOOR,0,0,0,0,0,0,0,0,0,0,0,0,2023000158,1197,10469119720230082,0
Udupi,Malpe PS,0010/2022,1,2022,1,2022-01-25 10:20:00.000,2022-01-25 15:30:00.000,2022-01-27 11:30:00.000,27/01/2022,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,13.323762,74.737028,IPC 1860 U/s: 379 ,SUSHMA GOPALKRISHNA BHANDARI (PSI),2459890,,217000004,"NEAR SUMUKH ICE PLANT, MALPE PORT, NEAR SUMUKH ICE PLANT, MALPE PORT",2 KM SOUTH,1,KODAVOOR,1,0,0,0,0,0,1,0,0,0,0,0,2022000014,1198,10469119820220010,0
Udupi,Udupi Town PS,0018/2023,1,2023,2,2023-01-30 10:00:00.000,2023-01-30 21:00:00.000,2023-02-04 13:01:00.000,04/02/2023,Non Heinous,Undetected,Online,THEFT,Of Automobiles - Of Two Wheelers,13.37,74.73,IPC 1860 U/s: 379 ,Bharatesh Kankanawadi  (PSI),2855664.0,,121900055,"Service Road, Opposite Robosoft, Service Road, Opposite Robosoft",6 KM Towards North East,BEAT 3,AMBALPADI,0,0,0,0,0,0,0,0,0,0,0,0,2023000023,1197,10469119720230018,0
Udupi,Udupi Town PS,0001/2023,1,2023,1,2023-01-01 10:00:00.000,2023-01-01 10:30:00.000,2023-01-05 18:49:00.000,05/01/2023,Non Heinous,Other Disposal,Online,THEFT,Of Automobiles - Of Two Wheelers,13.34,74.74,IPC 1860 U/s: 379 ,Vasappa Naik   (PSI),532328.0,,122500009,"Opposite Narayana Guru Mandira, Opposite Narayana Guru Mandira",3 KM Towards North East,BEAT 2,MOODANIDAMBOOR,0,0,0,0,0,0,1,1,0,1,1,0,2023000001,1197,10469119720230001,0
Udupi,Byndoor PS,0019/2022,1,2022,1,2022-01-20 05:00:00.000,2022-01-20 05:10:00.000,2022-01-20 07:30:00.000,20/01/2022,Non Heinous,Pending Trial,Written,THEFT,Of Automobiles - Of Two Wheelers,13.803043,74.637988,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 41(1)(d),102 IPC 1860 U/s: 379,201 ",PAVAN NAYAK   (PSI),2636941,,103800527,"Near Heranjalu  Kambadakone Heranjalu road, Near Heranjalu  Kambadakone Heranjalu road",15 km South East towards PS,Beat 5,Kalthodu,0,0,0,0,0,0,1,1,0,1,1,0,2022000020,1212,10469121220220019,-1
Udupi,Kapu PS,0022/2024,1,2024,2,2024-02-11 00:00:00.000,2024-02-12 02:30:00.000,2024-02-12 19:00:00.000,12/02/2024,Non Heinous,Under Investigation,Written,THEFT,Of Automobiles - Of Two Wheelers,13.22877,74.74825,IPC 1860 U/s: 379 ,PURUSHOTHAM   (PSI),1232366,,119400105,"Near Koppalangadi Darga, Near Koppalangadi Darga",Towarrds 2 KM South,Beat 1,Kaup padu village,1,0,0,0,0,0,1,0,0,0,0,0,2024000028,1202,10469120220240022,0
