District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Belagavi City,APMC Yard PS,0003/2016,1,2016,1,2015-12-20 17:00:00.000,2015-12-21 07:00:00.000,2016-01-03 17:00:00.000,03/01/2016,Non Heinous,Undetected,Oral & Organised,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"K.L.E. HOSPITAL MAIN GATE NEHRU NAGAR, K.L.E. HOSPITAL MAIN GATE NEHRU NAGAR",1 K.M. TOWARDS EAST,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2016000003,298,10982029820160003,0
Belagavi City,APMC Yard PS,0008/2016,1,2016,1,2015-12-09 23:00:00.000,2015-12-09 23:59:00.000,2016-01-07 17:00:00.000,07/01/2016,Non Heinous,Compounded,Written,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,RAYAMANE K S   (PI),1635940,,60800017,"VAIBHAV NAGAR, VAIBHAV NAGAR",EAST 2 K.M.,Beat 1,Vaibhav Nagar,0,0,0,0,0,0,0,2,0,2,2,0,2016000008,298,10982029820160008,0
Belagavi City,APMC Yard PS,0064/2016,1,2016,2,2016-01-31 14:00:00.000,2016-01-31 18:30:00.000,2016-02-20 20:15:00.000,20/02/2016,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"KLE HOSPITAL OPPOSITE NEHRU NAGAR, KLE HOSPITAL OPPOSITE NEHRU NAGAR",EAST 2 K.M,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2016000068,298,10982029820160064,0
Belagavi City,APMC Yard PS,0066/2016,1,2016,2,2016-02-22 09:30:00.000,2016-02-22 11:15:00.000,2016-02-25 11:00:00.000,25/02/2016,Non Heinous,Compounded,Written & Organised,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,RAYAMANE K S   (PI),1635940,,60800017,"KLE HOSPTAL MAIN GATE OPPOSITE NEHRU NAGAR, KLE HOSPTAL MAIN GATE OPPOSITE NEHRU NAGAR",1 K.M TOWARDS EAST.,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,2,0,2,2,0,2016000070,298,10982029820160066,0
Belagavi City,APMC Yard PS,0067/2016,1,2016,2,2016-02-17 10:30:00.000,2016-02-17 13:30:00.000,2016-02-25 17:00:00.000,25/02/2016,Non Heinous,Undetected,Written & Organised,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"JNMC COLLEGE GATE NEHRU NAGAR, JNMC COLLEGE GATE NEHRU NAGAR",1 K.M TOWARDS EAST.,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2016000071,298,10982029820160067,0
Belagavi City,APMC Yard PS,0068/2016,1,2016,2,2016-01-17 12:30:00.000,2016-02-17 16:00:00.000,2016-02-29 17:00:00.000,29/02/2016,Non Heinous,Undetected,Oral & Organised,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"KLE HOSPITAL MAIN GATE NEHARU NAGAR, KLE HOSPITAL MAIN GATE NEHARU NAGAR",1 KM TOWORDS EAST,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2016000073,298,10982029820160068,0
Belagavi City,APMC Yard PS,0079/2016,1,2016,3,2016-02-11 13:00:00.000,2016-02-11 15:30:00.000,2016-03-15 17:00:00.000,15/03/2016,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"NEHRU NAGAR KLE HOSPITAL MAIN GATE NEAR, NEHRU NAGAR KLE HOSPITAL MAIN GATE NEAR",EAST 1 K.M,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2016000086,298,10982029820160079,0
Belagavi City,APMC Yard PS,0081/2016,1,2016,3,2015-12-28 06:00:00.000,2015-12-28 06:30:00.000,2016-03-19 13:00:00.000,19/03/2016,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"SCHEM NO 40 OPPOSITE  PLOT NO 81 , HANUMAN NAGAR, SCHEM NO 40 OPPOSITE  PLOT NO 81 , HANUMAN NAGAR",2 K MS TOWARDS WEST,Beat 5,T.V Center,1,0,0,0,0,0,0,0,0,0,0,0,2016000088,298,10982029820160081,0
Belagavi City,APMC Yard PS,0085/2016,1,2016,3,2016-02-27 14:00:00.000,2016-02-27 18:00:00.000,2016-03-27 19:15:00.000,27/03/2016,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,IPC 1860 U/s: 379 ,M A KHANAPURE   (ASI),764175,,30500024,"NEHRU NAGAR JNMC PARKING GATE NEAR, NEHRU NAGAR JNMC PARKING GATE NEAR",2 K.M TOWARDS SOUTH.,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2016000092,298,10982029820160085,0
Belagavi City,APMC Yard PS,0089/2016,1,2016,4,2016-02-06 20:00:00.000,2016-02-06 20:30:00.000,2016-04-03 13:30:00.000,03/04/2016,Non Heinous,Compounded,Written & Organised,THEFT,Of Automobiles - Of Two Wheelers,0.0,0.0,"IPC 1860 U/s: 379,411 ",M A KHANAPURE   (ASI),764175,,30500024,"NEHRU NAGAR KLE HOSPITAL MAIN GATE NEAR, NEHRU NAGAR KLE HOSPITAL MAIN GATE NEAR",EAST 1 K.M,Beat 2,NEHARU NAGAR,0,0,0,0,0,0,0,2,0,2,2,0,2016000098,298,10982029820160089,0
