District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Udupi,Karkala Town PS,0107/2022,1,2022,8,2020-08-01 00:00:00.000,2022-08-20 00:01:00.000,2022-08-20 17:00:00.000,20/08/2022,Non Heinous,Dis/Acq,Written,POCSO,Others,13.21334,74.998717,"PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 7,8,11,12 IPC 1860 U/s: 506,354(D) ",Damodhara K B   (PSI),1234224,,120200008,"KARKALA BUS STAND, KARKALA BUS STAND",3 KM TOWARDS SOUTH,BEAT 1,KARKALA KASBA VILLAGE,0,0,0,1,0,0,1,1,0,1,1,0,2022000175,1224,10469122420220107,-1
Udupi,Gangolli PS,0002/2019,1,2019,1,2019-01-06 18:30:00.000,2019-01-06 18:35:00.000,2019-01-07 14:30:00.000,07/01/2019,Non Heinous,Dis/Acq,Written,POCSO,Others,13.71985,74.647118,IPC 1860 U/s: 363 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 12 IPC 1860 U/s: 354A(1)(i) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 8 ,Vasappa Naik   (PSI),532328,,122500009,"Bavikatte, Near Port Banglow, Bavikatte, Near Port Banglow",6 KM South West,BEAT I,GANGOLLI KASABHA,0,0,0,1,0,0,1,1,0,1,1,0,2019000003,1217,10469121720190002,-1
Udupi,Udupi Women PS,0024/2023,1,2023,12,2023-08-01 00:00:00.000,2023-11-15 00:00:00.000,2023-12-11 13:00:00.000,11/12/2023,Non Heinous,Pending Trial,Written,POCSO,Others,13.330882,74.74829,"PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 9(F),10,6,5(F) ",JAYANANDA K   (PI),1234100.0,,103800041,"Sharada Recidential Boys Hostel, Kunjibettu, Udupi, Sharada Recidential Boys Hostel, Kunjibettu, Udupi",Towards 2 K.M East,Udupi Town PS Beat 4,Shivalli,0,0,9,0,0,0,1,1,0,1,1,0,2023000024,1220,10469122020230024,-1
Udupi,Udupi Women PS,0049/2022,1,2022,7,2020-06-01 00:00:00.000,2022-06-30 00:00:00.000,2022-07-01 15:30:00.000,01/07/2022,Non Heinous,Dis/Acq,Written,POCSO,Others,13.224155,74.737528,"IPC 1860 U/s: 354(A),354(D) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 8,12 IPC 1860 U/s: 354A(1)(i),354(A)(2) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 11(iv),7 ",Vailet Femina   (PSI),1375006.0,,122400030,"Kaup Beach, Kaup Beach",Towards 13 KM South,others,Byndoor,0,0,0,1,0,0,1,1,0,1,1,0,2022000049,1220,10469122020220049,-1
Udupi,Byndoor PS,0204/2023,1,2023,11,2023-09-26 15:00:00.000,2023-09-26 15:01:00.000,2023-11-08 18:30:00.000,08/11/2023,Non Heinous,False Case,Written,POCSO,Others,13.842083,74.639089,"IPC 1860 U/s: 504 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 7,9(F),10 ",MAHESH  KAMBI (PSI),3060680,,147000055,"Govt High School, Bijoor, Govt High School, Bijoor",6 KM Towards South East,Beat 3,Kambadakone,0,0,0,1,0,0,1,0,0,0,0,0,2023000347,1212,10469121220230204,-1
Udupi,Byndoor PS,0131/2021,1,2021,8,2020-08-01 00:00:00.000,2021-08-14 17:30:00.000,2021-08-15 20:30:00.000,15/08/2021,Non Heinous,Dis/Acq,Written,POCSO,Others,13.81362,74.639558,"IPC 1860 U/s: 354(D),341,506 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 12,14,15 INFORMATION TECHNOLOGY  ACT 2000 U/s: 67(B),67(A) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 8 ",SANTOSH A  KAIKINI (PI),2153880,,120900005,"Near Complaint House Hoskote, Near Complaint House Hoskote",7 kms towards South East,Beat 3,Kambadakone,0,0,0,1,0,0,1,1,0,1,1,0,2021000164,1212,10469121220210131,-1
Udupi,Kundapura Rural PS,0059/2021,1,2021,9,2021-09-10 08:00:00.000,2021-09-12 20:00:00.000,2021-09-14 16:30:00.000,14/09/2021,Non Heinous,Convicted,Written,POCSO,Others,13.655684,74.783444,"IPC 1860 U/s: 354(D)(1),354(D)(2) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 11(iv),12 ",Niranjana Gowda B S (PSI),2774178,,120100075,"KAVRADY MUMBARU GUDDE, KAVRADY MUMBARU GUDDE",02 KM TAWORDS  NORTH EAST,Beat I,Kavrady,0,0,0,1,0,0,1,1,0,1,1,1,2021000092,2170,10469217020210059,-1
Udupi,Karkala Rural PS,0009/2020,1,2020,1,2020-01-20 08:50:00.000,2020-01-20 08:51:00.000,2020-01-20 11:45:00.000,20/01/2020,Non Heinous,Dis/Acq,Written,POCSO,Others,13.201231,75.069606,"IPC 1860 U/s: 354,34 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 7,8 ",NASEER HUSSAIN   (PSI),2235004,,120000049,"Near Toliet Govt High School Didimbiri, Near Toliet Govt High School Didimbiri",15 Km East,BEAT 4,DURGA,0,0,0,1,0,0,0,1,0,1,1,0,2020000010,1221,10469122120200009,-1
Udupi,Kundapura Rural PS,0007/2022,1,2022,1,2022-01-19 08:45:00.000,2022-01-19 09:00:00.000,2022-01-20 20:00:00.000,20/01/2022,Non Heinous,Convicted,Written,POCSO,Others,13.669497,74.774691,"PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 11(iii),11(iv),12 IPC 1860 U/s: 354(D)(1) ",Niranjana Gowda B S (PSI),2774178,,120100075,"NERALAKATTE JADAKATTU YOGINDRA SHOP, NERALAKATTE JADAKATTU YOGINDRA SHOP",6 KM NORTH,Beat II,Gulvady,0,0,0,1,0,0,1,1,0,1,1,1,2022000007,2170,10469217020220007,-1
Udupi,Udupi Women PS,0037/2019,1,2019,8,2019-05-12 00:00:00.000,2019-05-13 00:00:00.000,2019-08-23 17:45:00.000,23/08/2019,Non Heinous,Dis/Acq,Written,POCSO,Others,13.344944,74.745655,"IPC 1860 U/s: 328,354A(1)(iii),354(A)(3),506 PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 12 IPC 1860 U/s: 354(A)(2) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 8 ",Vailet Femina   (PSI),1375006.0,,122400030,"Udupi, Udupi",6 K M Towards North,Udupi Town PS Beat 1,Badagubettu,0,0,0,1,0,0,1,1,0,1,1,0,2019000037,1220,10469122020190037,-1
