District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Hubballi Dharwad City,Kasabapeth PS,0107/2023,1,2023,11,2023-11-12 01:40:00.000,2023-11-12 01:50:00.000,2023-11-12 03:15:00.000,12/11/2023,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.330239,75.132906,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",Vishwanath Mallappa Alamatti (PSI),2930073,,8000101,"N A NAGAR HAMEEDI HALL NEAR ON PUBLI PLACE, N A NAGAR HAMEEDI HALL NEAR ON PUBLI PLACE",TOWARDS 1.5 KM EAST FROM PS,BEAT 18 N A NAGAR,N A NAGAR,1,0,0,0,0,0,4,5,0,5,5,5,2023000213,80,10971008020230107,0
Hubballi Dharwad City,Vidyagiri PS,0184/2021,1,2021,11,2021-11-05 03:40:00.000,2021-11-05 04:15:00.000,2021-11-05 06:10:00.000,05/11/2021,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.406436,75.066769,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",M N MALLADAD   (HC),1670726,,169000055,"RAYAPUR HOSA ONI, RAYAPUR HOSA ONI",EAST 8 KM,Beat7,NAVALUR,1,0,0,0,0,0,10,10,0,10,10,0,2021000255,1687,10971168720210184,0
Hubballi Dharwad City,Ashoknagar PS,0025/2019,1,2019,7,2019-07-18 17:30:00.000,2019-07-18 17:31:00.000,2019-07-18 20:00:00.000,18/07/2019,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.373291,75.140682,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SHRIDEVI G.   (WPSI),1158494,,7600077,"Open place in Smashan Gatti Devanagapeth, Open place in Smashan Gatti Devanagapeth",2 Km Towrds From PS North,Others,Others,0,0,0,0,0,0,8,8,0,8,8,8,2019000097,1935,10971193520190025,0
Hubballi Dharwad City,Gokul Road PS,0108/2021,1,2021,7,2021-07-27 15:30:00.000,2021-07-27 15:31:00.000,2021-07-27 17:30:00.000,27/07/2021,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.356482,75.102028,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",F.I.TADASI   (ASI),1158015,,7600006,"Ramalingeshwar nagar near Veman school open palce, Ramalingeshwar nagar near Veman school open palce",North 2.5 km From PS,Beat3,Ravi Nagar Left Side,1,0,0,0,0,0,3,3,0,3,4,4,2021000157,71,10971007120210108,0
Hubballi Dharwad City,Kasabapeth PS,0036/2021,1,2021,4,2021-04-18 17:00:00.000,2021-04-18 17:01:00.000,2021-04-18 19:00:00.000,18/04/2021,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.312853,75.144762,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",C.S.ANGADIYAVAR   (ASI),1357898,,7800022,"OLD GABBUR NEAR STAR GARDAN HALL IN OPEN PLACE, OLD GABBUR NEAR STAR GARDAN HALL IN OPEN PLACE",TOWARDS SOUTH 3 KM FROM PS,BEAT 29 OLD GABBUR,OLD GABBUR,0,0,0,0,0,0,5,5,0,5,5,4,2021000066,80,10971008020210036,0
Hubballi Dharwad City,Dharwad Sub-Urban PS,0283/2021,1,2021,7,2021-07-22 22:15:00.000,2021-07-22 22:16:00.000,2021-07-22 23:00:00.000,22/07/2021,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.468833,75.007099,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",RAMESH S HUGAR   (PI),1472862,,202000160,"NEAR CaTTEL MARKET MALAPUR, NEAR CaTTEL MARKET MALAPUR",WEST 02 KS FROM PS,BEAT8,CENTRAL JAIL,0,0,0,0,0,0,0,5,0,5,5,5,2021000337,1686,10971168620210283,0
Hubballi Dharwad City,Dharwad Town PS,0130/2022,1,2022,10,2022-10-25 14:30:00.000,2022-10-25 14:40:00.000,2022-10-25 16:00:00.000,25/10/2022,Non Heinous,Other Disposal,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.467913,75.015055,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",S.S.KURUBAR   (ASI),1358229,,7100057,"CHURAMARI BATTI NEAR, CHURAMARI BATTI NEAR",NORTH 2 KMFROM PS,BEAT NO 2,MANAKILLA MAIN ROAD,0,0,0,0,0,0,1,5,0,5,5,0,2022000235,81,10971008120220130,0
Hubballi Dharwad City,Vidyanagar PS,0062/2020,1,2020,5,2020-05-05 17:30:00.000,2020-05-05 17:31:00.000,2020-05-05 19:45:00.000,05/05/2020,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.380673,75.114225,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",R.B.KELAGADI   (ASI),1666669,,7400080,"KALMESHWAR GUDI ONI CHURCH ROAD, OPEN PLACE, KALMESHWAR GUDI ONI CHURCH ROAD, OPEN PLACE",TOWARDS NORTH 2 KM FROM P.S.,Beat5,Halager Oni,1,0,0,0,0,0,9,0,0,0,9,9,2020000079,74,10971007420200062,0
Hubballi Dharwad City,Old Hubballi PS,0083/2021,1,2021,6,2021-06-05 16:00:00.000,2021-06-05 16:05:00.000,2021-06-05 18:05:00.000,05/06/2021,Non Heinous,Convicted,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.299102,75.1103,"IPC 1860 U/s: 269 KARNATAKA POLICE ACT, 1963 U/s: 87 ",H.S.KORAWAR   (ASI),1359511,,7600028,"OPEN PUBLIC PLACE NEAR TIMMASAGAR JANATA PLOT, OPEN PUBLIC PLACE NEAR TIMMASAGAR JANATA PLOT",SOUTH 3 KMS FROM PS,BEAT76,AGRAHAR TIMMASAGAR,0,0,0,0,0,0,9,9,0,9,9,9,2021000157,78,10971007820210083,0
Hubballi Dharwad City,APMC Navanagar,0065/2023,1,2023,11,2023-11-15 04:00:00.000,2023-11-15 04:01:00.000,2023-11-15 04:15:00.000,15/11/2023,Non Heinous,Convicted,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.366228,75.04935,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",JAGADISH SHIVAPPA HATTI (HC),1501322,,7600043,"INDUSTRIEL AREA NEAR KIDB QUARTERS, INDUSTRIEL AREA NEAR KIDB QUARTERS",WEST TOWARDS 4 KM FROM PS,6,navanagar Main Road,0,0,0,0,0,0,0,8,0,8,8,8,2023000148,1901,10971190120230065,0
