District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Bidar,Dhannura PS,0027/2021,1,2021,4,2021-04-04 18:00:00.000,2021-04-04 18:01:00.000,2021-04-05 00:30:00.000,05/04/2021,Heinous,Abated,Oral,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.95291,77.385966,"IPC 1860 U/s: 279,338,304(A) ",VEERANNA.   (PI),1895802,,158900066,"BIDAR-UDAGIR ROAD NEAR HALABARGA JYANTHI PETROL BU, BIDAR-UDAGIR ROAD NEAR HALABARGA JYANTHI PETROL BU",4 KM NORTH TO THE PS,BEAT 2,JAINAPUR,2,0,0,0,0,0,1,0,0,0,1,0,2021000030,392,10446039220210027,-1
Bidar,Hallikhed PS,0069/2022,1,2022,7,2022-07-22 19:00:00.000,2022-07-22 20:00:00.000,2022-07-23 07:30:00.000,23/07/2022,Heinous,Undetected,Written,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.765603,77.2281109,"IPC 1860 U/s: 304(A),279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",SHARANABASAPPA K   (PI),126999,,71800019,"Humnabad-Hydrabad Road Near Hippagaro CrossOn Road, Humnabad-Hydrabad Road Near Hippagaro CrossOn Road",15 KM South From PS,BEAT No 20,HIPPARAGOAN VILLAGE,1,0,0,0,0,0,0,0,0,0,0,0,2022000116,386,10446038620220069,0
Bidar,Humnabad Traffic PS,0134/2023,1,2023,12,2023-12-14 18:45:00.000,2023-12-14 18:50:00.000,2023-12-14 20:00:00.000,14/12/2023,Heinous,Transfered :UI( Humnabad Circle),Oral,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.769406,77.093455,"IPC 1860 U/s: 279,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",Gurulingappagouda   (PI),2481423,,192200003,"NH 65 Solapur Hydrabad Driver Dhaba Diveder, NH 65 Solapur Hydrabad Driver Dhaba Diveder",06 KM East,BEAT 1,Teacher Colony Humnabad,1,0,0,0,0,0,0,0,0,0,0,0,2023000134,1922,10446192220230134,0
Bidar,Humnabad Traffic PS,0091/2021,1,2021,10,2021-10-15 11:45:00.000,2021-10-15 11:50:00.000,2021-10-15 13:15:00.000,15/10/2021,Heinous,Convicted,Oral,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.768761,77.116331,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 177 IPC 1860 U/s: 304A,279,338 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 181(3) ",M.R. YATNOOR   (PI),1898,,38500028,"NH 65 Road Near chidri bypass, NH 65 Road Near chidri bypass",South 2 km,BEAT 1,Teacher Colony Humnabad,1,0,0,0,0,0,1,1,0,1,2,1,2021000091,1922,10446192220210091,0
Bidar,Janwada PS,0163/2023,1,2023,12,2023-12-29 19:30:00.000,2023-12-29 19:31:00.000,2023-12-30 00:30:00.000,30/12/2023,Non Heinous,Under Investigation,Written,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.948125,77.387169,"IPC 1860 U/s: 283,304(A) ",HULEPPA   (PSI),2540642,,38300042,"Bidar-Bhalki Road Near Honnekeri cross, Bidar-Bhalki Road Near Honnekeri cross",18 KM Towards west,Beat 3,Honnikeri,1,0,0,0,0,0,1,0,0,0,0,0,2023000243,399,10446039920230163,-1
Bidar,Humnabad Traffic PS,0085/2019,1,2019,7,2019-07-05 19:45:00.000,2019-07-05 19:50:00.000,2019-07-05 21:30:00.000,05/07/2019,Heinous,Convicted,Oral,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.763919,77.0952609,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 279,338,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 181(3) ",J S NYAMAGOUDAR   (Dy.SP),1841015,,144500004,"NH-50. Humnabad -  Kalaburgi Road, NH-50. Humnabad -  Kalaburgi Road",03 Km East From To PS.,BEAT 1,Teacher Colony Humnabad,1,0,0,0,0,0,1,1,0,1,1,1,2019000085,1922,10446192220190085,0
Bidar,Mannalli PS,0008/2024,1,2024,2,2024-02-01 17:15:00.000,2024-02-01 17:16:00.000,2024-02-01 21:00:00.000,01/02/2024,Heinous,Under Investigation,Written,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.695518,77.438414,"IPC 1860 U/s: 304(A),338,279 ",RAGHAVENDRA   (ASI),45342,,40000026,"On NH 65 Road Bhangur Fly Over Bhangur Village, On NH 65 Road Bhangur Fly Over Bhangur Village",12 KM South From PS,BEAT 04,HOKRANA B VILLAGE,1,1,0,0,0,0,1,0,0,0,0,0,2024000010,2004,10446200420240008,-1
Bidar,Santhapur PS,0008/2024,1,2024,1,2024-01-25 14:45:00.000,2024-01-25 14:46:00.000,2024-01-25 17:15:00.000,25/01/2024,Heinous,Transfered :UI( Aurad Circle),Written,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,18.163057,77.463564,"IPC 1860 U/s: 279,337,338,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",RAGHUVEERSINGH  THAKUR (PI),900799307,,40500057,"BIDAR-AURAD ROAD NH 161A NEAR DHARIHANUMAN KAMAN, BIDAR-AURAD ROAD NH 161A NEAR DHARIHANUMAN KAMAN",5 KM SOUTH FROM PS,Beat 6,Ladha Village,3,1,2,0,0,0,1,0,0,0,0,0,2024000014,1475,10446147520240008,-1
Bidar,Humnabad Traffic PS,0023/2024,1,2024,3,2024-03-04 04:16:00.000,2024-03-04 04:20:00.000,2024-03-04 08:00:00.000,04/03/2024,Heinous,Transfered :UI( Humnabad Circle),Oral,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.772777,77.123564,"IPC 1860 U/s: 304(A),279 ",Gurulingappagouda   (PI),2481423,,192200003,"NH 50 Dummanasur Bridge, NH 50 Dummanasur Bridge",North 05 KM From PS,BEAT 1,Teacher Colony Humnabad,0,0,1,0,0,0,1,0,0,0,0,0,2024000023,1922,10446192220240023,0
Bidar,Manna Ekhelli PS,0077/2022,1,2022,7,2022-07-16 22:00:00.000,2022-07-17 06:00:00.000,2022-07-17 10:30:00.000,17/07/2022,Heinous,Undetected,Oral,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,17.76295,77.28691,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 279,304(A) ",AMOL SUDAMRAO KALE   (PI),2153235,,135100060,"NH-65 Hydrabad- Humnabad Road Near Talamadgi, NH-65 Hydrabad- Humnabad Road Near Talamadgi",10 KM West from ps,BEAT NO 14,TALMADAGI,2,0,0,0,0,0,0,0,0,0,0,0,2022000112,382,10446038220220077,-1
