District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Bengaluru City,Annapoorneshwari Nagar PS,0324/2017,1,2017,11,2017-11-02 20:00:00.000,2017-11-03 05:00:00.000,2017-11-09 15:00:00.000,09/11/2017,Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,12.9789131384963,77.5078354551751,IPC 1860 U/s: 379 ,KRISHNA KL   (PI),1895606.0,,25300018,"In front of No-722, 2nd Main road, RHCS layout, In front of No-722, 2nd Main road, RHCS layout",1.5 K M towards north,BEAT 1,ANNAPOORNESHWARI NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,2017000357,2188,10443218820170324,-1
Belagavi Dist,Athani PS,0286/2021,1,2021,8,2021-06-22 19:00:00.000,2021-06-23 06:00:00.000,2021-08-21 20:30:00.000,21/08/2021,Non Heinous,Pending Trial,Written,THEFT,Of Automobiles - Of Lorries/Trucks,16.593579,74.998534,IPC 1860 U/s: 379 ,ARER V G   (ASI),549422.0,,145600003,"Shankarahatti village, Shankarahatti village",Toward's South  18 KM,Chikkatti 11,Chikkatti,1,0,0,0,0,0,4,4,0,4,4,0,2021000343,1485,10444148520210286,-1
Bidar,Khataka Chincholi PS,0014/2022,1,2022,2,2022-02-23 20:00:00.000,2022-02-23 20:10:00.000,2022-02-24 15:00:00.000,24/02/2022,Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,17.98334,77.13632,IPC 1860 U/s: 379 ,VEERANNA.   (PI),1895802,,158900066,"Infront of Basava Minerals Water Plant Near, Infront of Basava Minerals Water Plant Near",18 Km Towards North From PS,Beat 5,Honnalli,0,0,0,0,0,0,1,0,0,0,0,0,2022000023,391,10446039120220014,-1
Bengaluru City,City Market PS,0278/2023,1,2023,11,2023-11-15 21:30:00.000,2023-11-16 03:30:00.000,2023-11-16 17:25:00.000,16/11/2023,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,12.967731,77.574739,IPC 1860 U/s: 379 ,SUNIL BADIGER   (PSI),3230360,,143200100,"beside chikkapete metro station,, beside chikkapete metro station,",Towords 1 KM North From PS,BEAT 2,POLICE ROAD,1,0,0,0,0,0,0,0,0,0,0,0,2023000345,1432,10443143220230278,-1
Vijayapur,Adarsh Nagar PS,0011/2020,1,2020,2,2020-02-13 00:30:00.000,2020-02-13 04:00:00.000,2020-02-27 16:30:00.000,27/02/2020,Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,16.876515,75.719932,IPC 1860 U/s: 379 ,YATHEESHA K N   (PSI),2196143.0,,180000063,"INFRONT OF COMPLAINANT HOUSE IN OPEN PLACE, INFRONT OF COMPLAINANT HOUSE IN OPEN PLACE",TOWARDS NOURTH 2.5 KM,BEAT NO 2,ADARSH NAGAR,1,0,0,0,0,0,0,0,0,0,0,0,2020000019,1497,10447149720200011,-1
Kalaburagi City,Chowk PS,0038/2020,1,2020,6,2020-06-10 15:00:00.000,2020-06-10 17:30:00.000,2020-06-11 21:15:00.000,11/06/2020,Heinous,Pending Trial,Written,THEFT,Of Automobiles - Of Lorries/Trucks,17.36323,76.82514,IPC 1860 U/s: 379 ,S.R.NAIK   (PI),1022004,,41200016,"NEAR MAILARALINGESHWER PETROL PUMP, NEAR MAILARALINGESHWER PETROL PUMP",4 KM  FROM PS  NORTH,Beat No 8,SHAIKROZA,0,0,0,0,0,0,1,2,0,2,2,0,2020000044,695,10985069520200038,-1
Chikkamagaluru,Chickmagalur Rural  PS,0140/2022,1,2022,5,2022-05-15 21:30:00.000,2022-05-16 07:00:00.000,2022-05-18 11:30:00.000,18/05/2022,Heinous,Dis/Acq,,THEFT,Of Automobiles - Of Lorries/Trucks,13.339176,75.751501,IPC 1860 U/s: 379 ,SACHIN KUMAR   (PI),1937614,,23200006,"VAJAPEYI ASHRAYA BADAVANE, KALLU DODDI, VAJAPEYI ASHRAYA BADAVANE, KALLU DODDI",8 KM WEST TO THE PS,BEAT NO 39,SADARAHALLI,0,0,0,0,0,0,0,2,0,2,2,0,2022000175,454,10448045420220140,-1
Dharwad,Kundagol PS,0099/2022,1,2022,9,2022-09-10 11:45:00.000,2022-09-10 11:46:00.000,2022-09-10 13:30:00.000,10/09/2022,Non Heinous,Other Disposal,Sue-moto by Police,THEFT,Of Automobiles - Of Lorries/Trucks,15.25948,75.240419,"CODE OF CRIMINAL PROCEDURE, 1973 U/s: 41(D),102 IPC 1860 U/s: 379 ",SHIVAYOGI HALLAD   (HC),2269838,,153500056,"On Hubli Laxmeshwar Rd Infront of Kundgol P S, On Hubli Laxmeshwar Rd Infront of Kundgol P S",100 Feet towards the North side,NEW BEAT 01,KUNDAGOL,1,0,0,0,0,0,3,2,0,2,0,0,2022000178,1540,10452154020220099,-1
Belagavi Dist,Ghataprabha PS,0042/2023,1,2023,2,2023-02-21 20:00:00.000,2023-02-22 08:30:00.000,2023-02-28 21:00:00.000,28/02/2023,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,16.186024,74.830626,IPC 1860 U/s: 379 ,M B Biradar   (PSI),3191825.0,,146000053,"Lolasur Limit,s, Lolasur Limit,s",13 Km Towards East,22,LOLASUR,1,0,0,0,0,0,0,0,0,0,0,0,2023000060,1460,10444146020230042,-1
Belagavi Dist,Gokak Rural PS,0210/2020,1,2020,11,2020-11-26 19:20:00.000,2020-11-26 19:25:00.000,2020-11-27 19:15:00.000,27/11/2020,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,16.107673,74.906519,IPC 1860 U/s: 379 ,NAGAPPA R KHILARE   (PSI),2045564.0,,37300060,"Ajjanaklatti villige limits Near Mamadapur cross, Ajjanaklatti villige limits Near Mamadapur cross",Towards south,Beat No 5,shilatibanvi,1,0,0,0,0,0,0,0,0,0,0,0,2020000305,319,10444031920200210,-1
Bengaluru City,Kamakshipalya PS,0169/2019,1,2019,5,2019-04-29 22:30:00.000,2019-04-30 05:30:00.000,2019-05-05 11:30:00.000,05/05/2019,Heinous,Undetected,Others,THEFT,Of Automobiles - Of Lorries/Trucks,12.991262,77.503149,IPC 1860 U/s: 379 ,PRAKASH NAIK N   (PSI),2920036,,176800163,"no 1, 2nd Main, Pipeline Road, Near Post Office, no 1, 2nd Main, Pipeline Road, Near Post Office",Towards West 3.00 KM From PS,8th BEAT,SUNKADAKATTE,0,0,0,0,0,0,0,0,0,0,0,0,2019000261,1428,10443142820190169,-1
Vijayapur,Adarsh Nagar PS,0132/2021,1,2021,12,2021-12-13 00:38:00.000,2021-12-13 00:40:00.000,2021-12-16 18:15:00.000,16/12/2021,Non Heinous,Pending Trial,Written,THEFT,Of Automobiles - Of Lorries/Trucks,16.846323,75.731399,IPC 1860 U/s: 379 ,S C GURUBHETTI   (WPSI),1270017.0,,149500027,"Indi Road Kumar hakkapakki oil Mill maiboobsubani, Indi Road Kumar hakkapakki oil Mill maiboobsubani",Towards East 3 Km,BEAT NO 4,GUMASTI COLENY,0,1,0,0,0,0,0,5,0,5,5,0,2021000198,1497,10447149720210132,-1
Bengaluru Dist,Suryanagar PS,0173/2021,1,2021,7,2021-06-29 18:30:00.000,2021-06-30 06:00:00.000,2021-07-02 12:30:00.000,02/07/2021,Non Heinous,Undetected,Written,THEFT,Of Automobiles - Of Lorries/Trucks,12.810817,77.670262,IPC 1860 U/s: 379 ,NATARAJ K N   (HC),1739135,,26400019,"NEAR COMPLAINT HOUSE OPEN SITE, JANATHA COLONY, NEAR COMPLAINT HOUSE OPEN SITE, JANATHA COLONY",TOWARDS WEST 5 KM,THREE,YARANDANAHALLY,1,0,0,0,0,0,1,0,0,0,0,0,2021000207,2144,10442214420210173,-1
