District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Cluster_Labels
Bengaluru Dist,Doddaballapura Rural PS,0089/2019,1,2019,3,2019-03-23 20:00:00.000,2019-03-23 20:05:00.000,2019-03-24 15:30:00.000,24/03/2019,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,13.287381,77.488515,IPC 1860 U/s: 279 ,SIDDARAJU.M   (PSI),961088,,133000036,"Menasi Gate, Kasaba (H),, Menasi Gate, Kasaba (H),",4 K.M Towards West From the PS,BEAT  7,DARGAJOGAHALALI,0,0,0,0,0,0,1,1,0,1,1,0,2019000172,263,10442026320190089,0
Bengaluru Dist,Nelamangala Traffic PS,0312/2022,1,2022,7,2022-07-16 10:00:00.000,2022-07-16 10:05:00.000,2022-07-16 12:30:00.000,16/07/2022,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,13.240277,77.234193,"IPC 1860 U/s: 279,337 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 122 IPC 1860 U/s: 338 ",LAKSHMINARASIMHAIAH   (HC),1429056.0,,27200015,"BENGALURU-TUMAKUR NH-48 HIGHWAY ROAD,DABASPERE, BENGALURU-TUMAKUR NH-48 HIGHWAY ROAD,DABASPERE",TOWARDS 22KM WEST,BEAT 05,HANUMANTHAPURA,1,1,0,0,0,0,1,1,1,2,2,0,2022000312,2169,10442216920220312,0
Udupi,Hebri PS,0089/2023,1,2023,12,2023-12-22 03:45:00.000,2023-12-22 03:50:00.000,2023-12-22 13:00:00.000,22/12/2023,Non Heinous,Under Investigation,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,13.45853,74.990863,"IPC 1860 U/s: 338,337,279 ",Mahantesh Jabagoud   (PSI),2856378,,44700229,"HEBRI JUNCTION, HEBRI JUNCTION",ABOUT TOWARDS 1 KM NORTH,Beat 1,CHARA,2,1,1,1,0,0,1,0,0,0,0,0,2023000162,1225,10469122520230089,-1
Dakshina Kannada,Bantwala Traffic PS,0111/2023,1,2023,8,2023-08-14 15:00:00.000,2023-08-14 15:01:00.000,2023-08-14 18:00:00.000,14/08/2023,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,12.873111,74.994907,"IPC 1860 U/s: 337,279,338 ",JANARDHANA K M   (ASI),1234982,,104100010,"At Ramalakatte, At Ramalakatte",12 KM North,Beat 02,Pudu,0,1,0,0,0,0,1,0,0,0,1,0,2023000111,2095,10463209520230111,1
Bidar,Dhannura PS,0148/2022,1,2022,10,2022-10-19 20:00:00.000,2022-10-19 20:01:00.000,2022-10-20 02:00:00.000,20/10/2022,Non Heinous,Pending Trial,Oral,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,18.019992,77.315498,"IPC 1860 U/s: 279,337,338 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",GANPATI   (ASI),1116028,,38600013,"BIDAR UDAGIR ROAD NEAR AHAMADABAD VILLAGE, BIDAR UDAGIR ROAD NEAR AHAMADABAD VILLAGE",10 KM NORTH TO THE PS,BEAT 5,JOLDAPAKA,2,0,0,0,0,0,1,1,0,1,1,0,2022000217,392,10446039220220148,-1
Uttara Kannada,Ramanagar PS,0012/2021,1,2021,2,2021-02-01 18:00:00.000,2021-02-01 18:01:00.000,2021-02-03 09:00:00.000,03/02/2021,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,15.428341,74.279399,IPC 1860 U/s: 279 ,Vinod S  Kalappanavar (PSI),2850153,,103800524,"NEAR BY RTO CHECKPOST ANMOD, NEAR BY RTO CHECKPOST ANMOD",28KMS TOWARDS SOUTH,NEW BEAT 6,ANAMOD,1,0,0,0,0,0,1,1,0,1,1,1,2021000013,936,10460093620210012,-1
Tumakuru,Sira PS,0350/2020,1,2020,10,2020-10-10 09:30:00.000,2020-10-10 09:50:00.000,2020-10-10 12:30:00.000,10/10/2020,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,13.702939,76.858976,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 192(A),187,192 IPC 1860 U/s: 279,337,338 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 181 ",Siddartha J   (PSI),757632,,107700719,"Near Anthapura Gate, 200 Mtrs North Side,, Near Anthapura Gate, 200 Mtrs North Side,",Towards South 7 KM,5,Padmapura,3,21,5,10,0,0,1,1,0,1,1,1,2020000483,1642,10464164220200350,0
Udupi,Byndoor PS,0022/2020,1,2020,1,2020-01-24 17:00:00.000,2020-01-24 17:01:00.000,2020-01-25 16:00:00.000,25/01/2020,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,13.914596,74.598571,"IPC 1860 U/s: 337,279,338 ",PAVAN NAYAK   (PSI),2636941,,103800527,"Near Arehole Baipass Opp Mookambika Hotel NH 66, Near Arehole Baipass Opp Mookambika Hotel NH 66",14 KM Towards South From PS,Beat 5,Kalthodu,1,0,0,0,0,0,1,1,0,1,1,1,2020000025,1212,10469121220200022,1
Uttara Kannada,Chittakula PS,0072/2022,1,2022,12,2022-12-17 21:45:00.000,2022-12-17 21:46:00.000,2022-12-17 23:45:00.000,17/12/2022,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,14.854744,74.130661,"IPC 1860 U/s: 279,337 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 134(a&b),187 ",VISHWANATH  NINGOLLI (PSI),3116343.0,,91900805,"NEAR DEVBHAG CROSS NH-66 GOA KARWAR ROAD, NEAR DEVBHAG CROSS NH-66 GOA KARWAR ROAD",TOWARDS WEST 500 METRES,2 Town Beat,CHITTAKULA NATIONAL HIGH WAY,1,1,0,0,0,0,1,0,0,0,1,1,2022000097,922,10460092220220072,23
Ramanagara,Bidadi PS,0044/2024,1,2024,2,2024-02-10 08:00:00.000,2024-02-10 08:10:00.000,2024-02-10 11:00:00.000,10/02/2024,Non Heinous,Under Investigation,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,12.816806,77.396647,IPC 1860 U/s: 279 ,Vasanth Doddamani   (HC),2355618,,134600037,"NH-275 Mysore Bangalore Road, Near HD Kumaraswamy, NH-275 Mysore Bangalore Road, Near HD Kumaraswamy",Towards West 03 KM,Beat 1,Bidadi,1,0,0,0,0,0,1,1,0,1,1,0,2024000060,1345,10977134520240044,0
